"usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","phylum","order","family","genus","species","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","class","acceptedUsageKey","synonym","verbatim_name","verbatim_index"
3021106,"Prunus americana Marshall","Prunus americana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Prunus","Prunus americana",6,7707728,220,691,5015,3020559,3021106,"Magnoliopsida",NA,NA,"Prunus americana",2431
5377502,"Radicula palustris (L.) Moench","Radicula palustris","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Rorippa","Rorippa palustris",6,7707728,220,7225535,3112,3053118,3053168,"Magnoliopsida",3053168,NA,"Radicula palustris",2432
3033412,"Ranunculus abortivus L.","Ranunculus abortivus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus abortivus",6,7707728,220,399,2410,3033294,3033412,"Magnoliopsida",NA,NA,"Ranunculus abortivus",2433
3033394,"Ranunculus recurvatus Poir.","Ranunculus recurvatus","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus recurvatus",6,7707728,220,399,2410,3033294,3033394,"Magnoliopsida",NA,NA,"Ranunculus recurvatus",2434
5372854,"Salix nigra Marshall","Salix nigra","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix nigra",6,7707728,220,1414,6664,3039576,5372854,"Magnoliopsida",NA,NA,"Salix nigra",2436
2740310,"Uvularia grandiflora Sm.","Uvularia grandiflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Liliales","Colchicaceae","Uvularia","Uvularia grandiflora",6,7707728,196,1172,7697,2740309,2740310,"Liliopsida",NA,NA,"Uvularia grandiflora",2437
5414956,"Collinsia verna Nutt.","Collinsia verna","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Collinsia","Collinsia verna",6,7707728,220,408,2420,3171755,5414956,"Magnoliopsida",NA,NA,"Collinsia verna",2438
7790614,"Crataegus coccinea L.","Crataegus coccinea","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Crataegus","Crataegus coccinea",6,7707728,220,691,5015,3013395,7790614,"Magnoliopsida",NA,NA,"Crataegus coccinea",2440
2942194,"Crotalaria sagittalis L.","Crotalaria sagittalis","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Crotalaria","Crotalaria sagittalis",6,7707728,220,1370,5386,2941719,2942194,"Magnoliopsida",NA,NA,"Crotalaria sagittalis",2441
3188691,"Cuphea petiolata (L.) Koehne","Cuphea petiolata","SPECIES","HETEROTYPIC_SYNONYM",98,"EXACT","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","Cuphea viscosissima",6,7707728,220,690,6684,3188676,3188690,"Magnoliopsida",NA,NA,"Cuphea petiolata",2442
3188462,"Dirca palustris L.","Dirca palustris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Dirca","Dirca palustris",6,7707728,220,941,2428,3188461,3188462,"Magnoliopsida",NA,NA,"Dirca palustris",2443
3169121,"Euonymus atropurpureus Jacq.","Euonymus atropurpureus","SPECIES","ACCEPTED",80,"FUZZY","Plantae","Tracheophyta","Celastrales","Celastraceae","Euonymus","Euonymus atropurpureus",6,7707728,220,950,6715,3169115,3169121,"Magnoliopsida",NA,NA,"Evonymus atropurpureus",2444
2890623,"Geranium carolinianum L.","Geranium carolinianum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Geraniales","Geraniaceae","Geranium","Geranium carolinianum",6,7707728,220,624,4676,2889949,2890623,"Magnoliopsida",NA,NA,"Geranium carolinianum",2446
7226375,"Gerardia tenuifolia Vahl","Gerardia tenuifolia","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Agalinis","Agalinis tenuifolia",6,7707728,220,408,6651,3171192,3171226,"Magnoliopsida",3171226,NA,"Gerardia tenuifolia",2447
5369957,"Geum vernum (Raf.) Torr. & A.Gray","Geum vernum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Geum","Geum vernum",6,7707728,220,691,5015,3024294,5369957,"Magnoliopsida",NA,NA,"Geum vernum",2448
3119249,"Helianthus divaricatus L.","Helianthus divaricatus","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Helianthus","Helianthus divaricatus",6,7707728,220,414,3065,3119134,3119249,"Magnoliopsida",NA,NA,"Helianthus divaricatus",2449
3119189,"Helianthus grosseserratus M.Martens","Helianthus grosseserratus","SPECIES","ACCEPTED",95,"FUZZY","Plantae","Tracheophyta","Asterales","Asteraceae","Helianthus","Helianthus grosseserratus",6,7707728,220,414,3065,3119134,3119189,"Magnoliopsida",NA,NA,"Helianthus grosse-serratus",2450
6374883,"Hepatica acutiloba DC.","Hepatica acutiloba","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Hepatica","Hepatica acutiloba",6,7707728,220,399,2410,3033655,6374883,"Magnoliopsida",NA,NA,"Hepatica acutiloba",2451
3172644,"Martynia louisiana Mill.","Martynia louisiana","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Lamiales","Martyniaceae","Proboscidea","Proboscidea louisianica",6,7707728,220,408,3233525,2627559,5415100,"Magnoliopsida",7226243,NA,"Martynia louisiana",2452
7503234,"Nelumbo lutea (Willd.) Pers.","Nelumbo lutea","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Proteales","Nelumbonaceae","Nelumbo","Nelumbo lutea",6,7707728,220,400,2424,2882448,7503234,"Magnoliopsida",NA,NA,"Nelumbo lutea",2453
8362041,"Nymphaea advena Aiton","Nymphaea advena","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar advena",6,7707728,220,636,2423,2882408,6434985,"Magnoliopsida",7226535,NA,"Nymphaea advena",2454
5372892,"Salix amygdaloides Andersson","Salix amygdaloides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Salix","Salix amygdaloides",6,7707728,220,1414,6664,3039576,5372892,"Magnoliopsida",NA,NA,"Salix amygdaloides",2456
3033160,"Thalictrum dasycarpum Fisch., C.A.Mey. & Avé-Lall.","Thalictrum dasycarpum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Thalictrum","Thalictrum dasycarpum",6,7707728,220,399,2410,3033112,3033160,"Magnoliopsida",NA,NA,"Thalictrum dasycarpum",2458
2765282,"Tradescantia brevicaulis Raf.","Tradescantia brevicaulis","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Commelinales","Commelinaceae","Tradescantia","Tradescantia virginiana",6,7707728,196,553,2763195,2765096,2765272,"Liliopsida",2765272,NA,"Tradescantia brevicaulis",2459
3034521,"Zizia aurea (L.) W.D.J.Koch","Zizia aurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Zizia","Zizia aurea",6,7707728,220,1351,6720,3034513,3034521,"Magnoliopsida",NA,NA,"Zizia aurea",2460
5352257,"Robinia pseudacacia L.","Robinia pseudacacia","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Robinia","Robinia pseudoacacia",6,7707728,220,1370,5386,2952066,5352251,"Magnoliopsida",5352251,NA,"Robinia pseudacacia",2461
3004638,"Rosa setigera Michx.","Rosa setigera","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Rosa","Rosa setigera",6,7707728,220,691,5015,8395064,3004638,"Magnoliopsida",NA,NA,"Rosa setigera",2463
2991408,"Rubus canadensis L.","Rubus canadensis","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Rubus","Rubus canadensis",6,7707728,220,691,5015,2988638,2991408,"Magnoliopsida",NA,NA,"Rubus canadensis",2464
3114221,"Rudbeckia subtomentosa Pursh","Rudbeckia subtomentosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Rudbeckia","Rudbeckia subtomentosa",6,7707728,220,414,3065,3114220,3114221,"Magnoliopsida",NA,NA,"Rudbeckia subtomentosa",2466
6360299,"Ruellia ciliosa Pursh","Ruellia ciliosa","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Lamiales","Acanthaceae","Ruellia","Ruellia caroliniensis",6,7707728,220,408,2393,3171840,5415376,"Magnoliopsida",5575017,NA,"Ruellia ciliosa",2467
5328909,"Sagittaria latifolia Willd.","Sagittaria latifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Alismatales","Alismataceae","Sagittaria","Sagittaria latifolia",6,7707728,196,551,3720,2766037,5328909,"Liliopsida",NA,NA,"Sagittaria latifolia",2468
3034845,"Sanicula marilandica L.","Sanicula marilandica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Sanicula","Sanicula marilandica",6,7707728,220,1351,6720,3034831,3034845,"Magnoliopsida",NA,NA,"Sanicula marilandica",2469
5341380,"Scutellaria parvula Michx.","Scutellaria parvula","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Scutellaria","Scutellaria parvula",6,7707728,220,408,2497,2926730,5341380,"Magnoliopsida",NA,NA,"Scutellaria parvula",2470
7308018,"Scutellaria versicolor Nutt.","Scutellaria versicolor","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Scutellaria","Scutellaria ovata",6,7707728,220,408,2497,2926730,5341334,"Magnoliopsida",7146509,NA,"Scutellaria versicolor",2471
2769495,"Smilacina stellata (L.) Desf.","Smilacina stellata","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Asparagales","Asparagaceae","Maianthemum","Maianthemum stellatum",6,7707728,196,1169,7683,9608430,2769493,"Liliopsida",2769493,NA,"Smilacina stellata",2472
7711121,"Smilax hispida Muhl.","Smilax hispida","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax hispida",6,7707728,196,1172,7702,2740627,7711121,"Liliopsida",NA,NA,"Smilax hispida",2473
5389029,"Solidago canadensis L.","Solidago canadensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Solidago","Solidago canadensis",6,7707728,220,414,3065,5388868,5389029,"Magnoliopsida",NA,NA,"Solidago canadensis",2474
3167027,"Specularia perfoliata (L.) A.DC.","Specularia perfoliata","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Asterales","Campanulaceae","Triodanis","Triodanis perfoliata",6,7707728,220,414,8801,7780626,3167003,"Magnoliopsida",3167003,NA,"Specularia perfoliata",2475
3169392,"Steironema ciliatum (L.) Baudo","Steironema ciliatum","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Ericales","Primulaceae","Lysimachia","Lysimachia ciliata",6,7707728,220,1353,6674,3169330,3169391,"Magnoliopsida",3169391,NA,"Steironema ciliatum",2476
5384658,"Stellaria longifolia (Regel) Muhl. ex Willd.","Stellaria longifolia","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria longifolia",6,7707728,220,422,2518,3085667,5384658,"Magnoliopsida",NA,NA,"Stellaria longifolia",2477
4271899,"Strophostyles pauciflora S.Watson","Strophostyles pauciflora","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Strophostyles","Strophostyles leiosperma",6,7707728,220,1370,5386,2981480,2981481,"Magnoliopsida",2981481,NA,"Strophostyles pauciflora",2478
2975738,"Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","Stylosanthes biflora","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Stylosanthes","Stylosanthes biflora",6,7707728,220,1370,5386,2975672,2975738,"Magnoliopsida",NA,NA,"Stylosanthes biflora",2479
2888782,"Valerianella radiata (Willd.) Dufr.","Valerianella radiata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Valerianella","Valerianella radiata",6,7707728,220,946,6710,2888767,2888782,"Magnoliopsida",NA,NA,"Valerianella radiata",2480
2925531,"Verbena stricta Vent.","Verbena stricta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Lamiales","Verbenaceae","Verbena","Verbena stricta",6,7707728,220,408,6689,2925470,2925531,"Magnoliopsida",NA,NA,"Verbena stricta",2481
3082240,"Cornus florida L.","Cornus florida","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Cornales","Cornaceae","Cornus","Cornus florida",6,7707728,220,949,6713,3082226,3082240,"Magnoliopsida",NA,NA,"Cornus florida",2482
3189866,"Acer negundo L.","Acer negundo","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Sapindales","Sapindaceae","Acer","Acer negundo",6,7707728,220,933,6657,3189834,3189866,"Magnoliopsida",NA,NA,"Acer negundo",2483
2926408,"Agastache nepetoides (L.) Kuntze","Agastache nepetoides","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Lamiales","Lamiaceae","Agastache","Agastache nepetoides",6,7707728,220,408,2497,2926389,2926408,"Magnoliopsida",NA,NA,"Agastache nepetoides",2484
3001999,"Agrimonia striata Michx.","Agrimonia striata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Agrimonia","Agrimonia striata",6,7707728,220,691,5015,3001953,3001999,"Magnoliopsida",NA,NA,"Agrimonia striata",2485
3034646,"Anethum graveolens L.","Anethum graveolens","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Anethum","Anethum graveolens",6,7707728,220,1351,6720,3034645,3034646,"Magnoliopsida",NA,NA,"Anethum graveolens",2486
7459903,"Antennaria plantaginifolia (L.) Hook.","Antennaria plantaginifolia","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Antennaria","Antennaria plantaginifolia",6,7707728,220,414,3065,3087998,7459903,"Magnoliopsida",NA,NA,"Antennaria plantaginifolia",2487
3045907,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.","Cardamine bulbosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Brassicales","Brassicaceae","Cardamine","Cardamine bulbosa",6,7707728,220,7225535,3112,3045622,3045907,"Magnoliopsida",NA,NA,"Cardamine bulbosa",2488
5353917,"Cassia marilandica L.","Cassia marilandica","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Senna","Senna marilandica",6,7707728,220,1370,5386,2956904,2956985,"Magnoliopsida",2956985,NA,"Cassia marilandica",2490
5553191,"Castalia tuberosa (Paine) Greene","Castalia tuberosa","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata",6,7707728,220,636,2423,2882411,2882412,"Magnoliopsida",3697489,NA,"Castalia tuberosa",2491
3033920,"Caulophyllum thalictroides (L.) Michx.","Caulophyllum thalictroides","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Ranunculales","Berberidaceae","Caulophyllum","Caulophyllum thalictroides",6,7707728,220,399,6673,3033917,3033920,"Magnoliopsida",NA,NA,"Caulophyllum thalictroides",2492
3039318,"Ceanothus americanus L.","Ceanothus americanus","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Rosales","Rhamnaceae","Ceanothus","Ceanothus americanus",6,7707728,220,691,2407,3039297,3039318,"Magnoliopsida",NA,NA,"Ceanothus americanus",2493
3169171,"Celastrus scandens L.","Celastrus scandens","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Celastrales","Celastraceae","Celastrus","Celastrus scandens",6,7707728,220,950,6715,3169168,3169171,"Magnoliopsida",NA,NA,"Celastrus scandens",2494
3034652,"Chaerophyllum procumbens (L.) Crantz","Chaerophyllum procumbens","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Chaerophyllum","Chaerophyllum procumbens",6,7707728,220,1351,6720,3034649,3034652,"Magnoliopsida",NA,NA,"Chaerophyllum procumbens",2496
5371867,"Cicuta maculata L.","Cicuta maculata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Cicuta","Cicuta maculata",6,7707728,220,1351,6720,5371861,5371867,"Magnoliopsida",NA,NA,"Cicuta maculata",2497
8078803,"Cirsium altissimum (L.) Spreng.","Cirsium altissimum","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cirsium","Cirsium altissimum",6,7707728,220,414,3065,3112554,8078803,"Magnoliopsida",NA,NA,"Cirsium altissimum",2498
3112805,"Cirsium lanceolatum (L.) Scop.","Cirsium lanceolatum","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Cirsium","Cirsium vulgare",6,7707728,220,414,3065,3112554,3112801,"Magnoliopsida",3112801,NA,"Cirsium lanceolatum",2499
3033577,"Clematis pitcheri Torr. & A.Gray","Clematis pitcheri","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Clematis","Clematis pitcheri",6,7707728,220,399,2410,3033512,3033577,"Magnoliopsida",NA,NA,"Clematis pitcheri",2500
3033541,"Clematis virginiana L.","Clematis virginiana","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Clematis","Clematis virginiana",6,7707728,220,399,2410,3033512,3033541,"Magnoliopsida",NA,NA,"Clematis virginiana",2501
3133989,"Coreopsis palmata Nutt.","Coreopsis palmata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Coreopsis","Coreopsis palmata",6,7707728,220,414,3065,3133864,3133989,"Magnoliopsida",NA,NA,"Coreopsis palmata",2502
3104328,"Liatris scariosa (L.) Willd.","Liatris scariosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Liatris","Liatris scariosa",6,7707728,220,414,3065,3104263,3104328,"Magnoliopsida",NA,NA,"Liatris scariosa",2503
2753278,"Lilium superbum L.","Lilium superbum","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Liliaceae","Lilium","Lilium superbum",6,7707728,196,1172,7699,2752977,2753278,"Liliopsida",NA,NA,"Lilium superbum",2504
5361872,"Ulmus americana L.","Ulmus americana","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Rosales","Ulmaceae","Ulmus","Ulmus americana",6,7707728,220,691,2382,2984510,5361872,"Magnoliopsida",NA,NA,"Ulmus americana",2505
2967268,"Desmodium bracteosum DC.","Desmodium bracteosum","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Fabales","Fabaceae","Desmodium","Desmodium cuspidatum",6,7707728,220,1370,5386,2967050,7648930,"Magnoliopsida",7648930,NA,"Desmodium bracteosum",2506
3190089,"Zanthoxylum americanum Mill.","Zanthoxylum americanum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Sapindales","Rutaceae","Zanthoxylum","Zanthoxylum americanum",6,7707728,220,933,2396,3190076,3190089,"Magnoliopsida",NA,NA,"Zanthoxylum americanum",2507
3173293,"Orobanche uniflora L.","Orobanche uniflora","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum",6,7707728,220,408,6651,9525027,3173298,"Magnoliopsida",3173298,NA,"Orobanche uniflora",2508
3170266,"Asclepias incarnata L.","Asclepias incarnata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias incarnata",6,7707728,220,412,6701,3170229,3170266,"Magnoliopsida",NA,NA,"Asclepias incarnata",2509
3170305,"Asclepias tuberosa L.","Asclepias tuberosa","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias tuberosa",6,7707728,220,412,6701,3170229,3170305,"Magnoliopsida",NA,NA,"Asclepias tuberosa",2510
3150920,"Brauneria pallida (Nutt.) Britton","Brauneria pallida","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Echinacea","Echinacea pallida",6,7707728,220,414,3065,3150914,3150919,"Magnoliopsida",3150919,NA,"Brauneria pallida",2511
3029921,"Fragaria virginiana var. illinoensis A.Gray","Fragaria virginiana illinoensis","VARIETY","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Fragaria","Fragaria virginiana",6,7707728,220,691,5015,3029779,7950792,"Magnoliopsida",3029929,NA,"Fragaria virginiana illinoensis",2512
3188732,"Lythrum alatum Pursh","Lythrum alatum","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Myrtales","Lythraceae","Lythrum","Lythrum alatum",6,7707728,220,690,6684,3188731,3188732,"Magnoliopsida",NA,NA,"Lythrum alatum",2514
5371857,"Polytaenia nuttallii DC.","Polytaenia nuttallii","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Apiales","Apiaceae","Polytaenia","Polytaenia nuttallii",6,7707728,220,1351,6720,2653076,5371857,"Magnoliopsida",NA,NA,"Polytaenia nuttallii",2515
3040215,"Populus tremuloides Michx.","Populus tremuloides","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Malpighiales","Salicaceae","Populus","Populus tremuloides",6,7707728,220,1414,6664,3040183,3040215,"Magnoliopsida",NA,NA,"Populus tremuloides",2516
3039479,"Rhamnus lanceolata Pursh","Rhamnus lanceolata","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Rosales","Rhamnaceae","Endotropis","Endotropis lanceolata",6,7707728,220,691,2407,5428550,9539935,"Magnoliopsida",9615260,NA,"Rhamnus lanceolata",2517
8686185,"Symphoricarpos orbicularis Moench","Symphoricarpos orbicularis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos orbicularis",6,7707728,220,946,6710,2888628,8686185,"Magnoliopsida",NA,NA,"Symphoricarpos orbicularis",2518
3170271,"Asclepias purpurascens L.","Asclepias purpurascens","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias purpurascens",6,7707728,220,412,6701,3170229,3170271,"Magnoliopsida",NA,NA,"Asclepias purpurascens",2519
3170235,"Asclepias verticillata L.","Asclepias verticillata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias verticillata",6,7707728,220,412,6701,3170229,3170235,"Magnoliopsida",NA,NA,"Asclepias verticillata",2520
3032986,"Diospyros virginiana L.","Diospyros virginiana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Ericales","Ebenaceae","Diospyros","Diospyros virginiana",6,7707728,220,1353,6709,3030169,3032986,"Magnoliopsida",NA,NA,"Diospyros virginiana",2521
5400563,"Eupatorium altissimum L.","Eupatorium altissimum","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Eupatorium","Eupatorium altissimum",6,7707728,220,414,3065,3142374,5400563,"Magnoliopsida",NA,NA,"Eupatorium altissimum",2522
5371706,"Actaea alba (L.) Mill.","Actaea alba","SPECIES","SYNONYM",84,"FUZZY","Plantae","Tracheophyta","Ranunculales","Ranunculaceae","Actaea","Actaea rubra",6,7707728,220,399,2410,3032252,5371704,"Magnoliopsida",5709518,NA,"Actea alba",2523
5406338,"Aster turbinellus Lindl.","Aster turbinellus","SPECIES","SYNONYM",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Symphyotrichum","Symphyotrichum turbinellum",6,7707728,220,414,3065,3151391,3151488,"Magnoliopsida",3151488,NA,"Aster turbinellus",2524
5368951,"Potentilla canadensis L.","Potentilla canadensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Rosales","Rosaceae","Potentilla","Potentilla canadensis",6,7707728,220,691,5015,8079058,5368951,"Magnoliopsida",NA,NA,"Potentilla canadensis",2525
3189466,"Hypericum cistifolium Lam.","Hypericum cistifolium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Hypericum","Hypericum cistifolium",6,7707728,220,1414,4900406,3189452,3189466,"Magnoliopsida",NA,NA,"Hypericum cistifolium",2526
7600308,"Polygonum persicaria Wahlenb. ex Nyman, 1881","Polygonum persicaria","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Polygonum","Polygonum persicaria",6,7707728,220,422,2416,2889077,7600308,"Magnoliopsida",NA,NA,"Polygonum persicaria",2527
5295311,"Smilax herbacea L.","Smilax herbacea","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Liliales","Smilacaceae","Smilax","Smilax herbacea",6,7707728,196,1172,7702,2740627,5295311,"Liliopsida",NA,NA,"Smilax herbacea",2528
2927730,"Phlox divaricata L.","Phlox divaricata","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Ericales","Polemoniaceae","Phlox","Phlox divaricata",6,7707728,220,1353,6648,2927698,2927730,"Magnoliopsida",NA,NA,"Phlox divaricata",2529
8299464,"Senecio aureus Georgi","Senecio aureus","SPECIES","ACCEPTED",97,"EXACT","Plantae","Tracheophyta","Asterales","Asteraceae","Senecio","Senecio aureus",6,7707728,220,414,3065,3106738,8299464,"Magnoliopsida",NA,NA,"Senecio aureus",2530
2798312,"Habenaria leucophaea (Nutt.) A.Gray","Habenaria leucophaea","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Asparagales","Orchidaceae","Platanthera","Platanthera leucophaea",6,7707728,196,1169,7689,2797839,2798308,"Liliopsida",2798308,NA,"Habenaria leucophaea",2531
3152577,"Hibiscus militaris Cav.","Hibiscus militaris","SPECIES","SYNONYM",98,"EXACT","Plantae","Tracheophyta","Malvales","Malvaceae","Hibiscus","Hibiscus laevis",6,7707728,220,941,6685,3152542,3152576,"Magnoliopsida",3152576,NA,"Hibiscus militaris",2532
5295857,"Melanthium virginicum L.","Melanthium virginicum","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Liliales","Melanthiaceae","Melanthium","Melanthium virginicum",6,7707728,196,1172,7700,2740131,5295857,"Liliopsida",NA,NA,"Melanthium virginicum",2533
5341242,"Mertensia virginica (L.) Pers. ex Link","Mertensia virginica","SPECIES","ACCEPTED",98,"EXACT","Plantae","Tracheophyta","Boraginales","Boraginaceae","Mertensia","Mertensia virginica",6,7707728,220,7226464,2498,2663415,5341242,"Magnoliopsida",NA,NA,"Mertensia virginica",2534
