Dataset:              'els-ii summer seasonal chem'
D,83.6,154.9,144,185.7,-12.6,10.9,223.4,.,.,.,1568,41,41,41,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.169,58.308,270.3,250,250,.,.,1,9015,0,18,SAI: COOLER TEMP ENTERED ON FORM AS '6.0E/13.0H/6.0 TRIP', ,42,.,.,.,41,"10,11",29-Jul-86,0.201,0.131,0.319,23,0.3,.,.,.,7.97,7.87,7.84,.,.,4.4,.,5.9,6.1,.,4.4,0,178.9,.,17,0.1198,6.304,14.622,0.759,0.045,HFH,DRAINAGE,I/O,0.271,6.929,PBS&J,1D3-029,41-51'45'N,41.8625, ,KILLINGLY POND,49.1,49,1.025,1.686177,-71.7958,71-47'45'W,PROVIDENCE,7.5' EAST KILLINGLY,0.367,30.189,129,3.68,160.08,0.003,0.166,0.2041,3.292,1.16,2.1578,4.45,4.45,4.82,4.84,4.87,4.76,.,.,.,4.38,0.96,NONE, ,3.9,REG/, ,0.642,.,20,0.508,.,D,.,Y,5.9,.,1.544,E,6.746,140.441,2.15,255.507,"G,P,W,3Z",CT,1D3,25.2,25.2,25.2,25.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13:10,25,.,.,.,25.2,0.2,7.39,7.4,SE,DR,363,363, ,LIGHT,19.426,19.858,1,19.426
D,74.8,161.7,153.9,184.7,-14.8,7.9,178.1,.,.,.,1568,41,41,41,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.202,59.98,277.85,250,250,.,.,1,9015,0,10,SAI: COOLER TEMP ENTERED ON FORM AS '6.0E/13.0H/6.0 TRIP', ,40.6,.,.,.,41,"10,11",29-Jul-86,0.223,0.886,1.249,23,0.31,.,.,.,7.97,7.87,7.84,.,.,4.4,.,5.9,6.1,.,4.4,2,178.9,.,21,0.1293,6.806,15.136,2.872,0.045,HFH,DRAINAGE,I/O,0.274,7.006,PBS&J,1D3-029,41-51'45'N,41.8625, ,KILLINGLY POND,49.1,49,1.025,1.686177,-71.7958,71-47'45'W,PROVIDENCE,7.5' EAST KILLINGLY,0.378,31.053,128,3.681,160.102,0.083,4.574,0.2094,3.377,1.16,2.2211,4.45,4.45,4.83,4.82,4.87,4.83,.,.,.,4.38,0.96,NONE, ,3.1,REG/, ,0.642,.,20,0.508,.,D,.,Y,5.9,.,1.584,H,6.772,140.983,2.15,258.1409,"A,P,W",CT,1D3,25.2,25.2,25.2,25.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13:10,25,.,.,.,25.2,0.2,7.39,7.4,SE,DR,363,363, ,LIGHT,19.426,19.858,1,19.426
D,95.7,15.1,14.6,0,419.3,0.5,32.5,0.9836,-16.5929,1011.84,1568,107,107,107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.012,349.899,995.24,170,170,15.86,447.411,3,9005,0.43,25,SAI: COOLER TEMP ENTERED ON FORM AS '2.4/2.0(B-1.5)', ,105.3,.,.,.,104,"10,11",31-Jul-86,5.985,4.105,5.37,25,4.79,.,.,.,7.05,7.05,0.24,.,.,3.4,.,4.9,5.2,.,3.4,2,298.7,.,43,0.0611,3.216,0.095,365.69,0.041,HFH,RESERVOIR,RES,2.04,52.163,VERSAR,1D3-033,41-39'30'N,41.6583, ,(NO NAME),29,29,0.458,0.8058026,-73.1917,73-11'30'W,HARTFORD,7.5' LITCHFIELD,3.091,254.266,92,7.789,338.822,0,0,0.0392,0.632,1.33,46.8836,7.02,7,6.86,7.02,6.95,7.72,.,.,.,6.14,0.868,RAIN,CURRENT,18.5,REG/,LIGHT,0.224,.,25,0.635,.,D,1.5,N,1.5,1.4,1.392,BTM,9.34,194.459,2.16,995.1488,"A,P,W",CT,1D3,22.8,22.8,22.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:40,18,.,.,.,21.5,3.8,12.07,12.1, , ,350,350, ,NO WIND,19.426,19.858,2.4954,48.477
D,54.4,25.7,20.6,0.9,454.8,5.1,25.5,1.23,188.3276,818.98,1568,107,107,107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.381,368.312,1007.3,170,170,11.075,312.426,3,9005,0.744,20,SAI: COOLER TEMP ENTERED ON FORM AS '2.4/2.0(B-1.5)', ,104.8,.,.,.,104,"10,11",31-Jul-86,5.126,4.588,4.815,25,4.9,.,.,.,7.05,7.05,0.24,.,.,3.4,.,4.9,5.2,.,3.4,0,298.7,.,58,0.0596,3.137,0.054,356.068,0.041,HFH,RESERVOIR,RES,2.04,52.163,VERSAR,1D3-033,41-39'30'N,41.6583, ,(NO NAME),29,29,0.458,0.8058026,-73.1917,73-11'30'W,HARTFORD,7.5' LITCHFIELD,3.055,251.304,0,7.712,335.472,0,0,0.0857,1.382,1.33,48.283,7.02,7,7,7.27,7.21,7.34,.,.,.,6.14,0.868,RAIN,CURRENT,25.6,REG/,LIGHT,0.224,.,25,0.635,.,D,1.5,N,1.5,1.4,1.182,E,6.975,145.22,2.16,1007.251,"G,P,W,3Z",CT,1D3,22.8,22.8,22.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:40,18,.,.,.,21.5,3.3,12.07,12.1, , ,350,350, ,NO WIND,19.426,19.858,2.4954,48.477
D,191.8,33.4,27.5,12.8,55.6,5.9,35.8,0.977,-20.4048,887.6,1568,95,95,96,95,102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.162,107.884,867.2,.,250,21.1,595.231,2,36103,0.005,55,SECONDARY PRIVATE RESERVOIR.; (Q) = OUT OF QC LIMITS, ,99,.,.,.,99,"14,17",30-Jul-86,5.083,0.771,3.318,3,4.32,.,.,.,9.18,9.12,0.18,.,.,5,.,6.5,7.6,.,5,2,2.4,.,1182,0.0484,2.548,1.479,62.224,0.042,III,SEEPAGE,NI/NO,1.252,32.014,VERSAR,1D3-044,41-16'30'N,41.275, ,MIDDLE FARMS POND,11.8,12,0.301,0.3876995,-71.9778,71-58'40'W,PROVIDENCE,7.5' MYSTIC,1.959,161.147,167,12.67,551.145,0.244,13.527,0.0148,0.239,1.2,38.8289,6.54,6.59,5.77,5.83,5.81,6.37,.,.,.,5.53,0.953,NONE, ,90.6,REG/, ,.,.,20,0.508,.,D,1.5,N,1.4,1.3,0.747,BTM,10.92,227.354,2.18,852.1898,"A,P,W",NY,1D3,25.5,25.5,25.1,23,20.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:35,22,.,.,.,19,1.8,3.47,3.4,NW,D,41,41, ,MODERATE,19.426,19.858,1.11,21.563
D,41.6,14.6,4.7,0.5,12,9.9,16.6,1.075,57.7422,769.4,1568,95,95,96,95,102,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.09,104.291,827.14,.,250,19.65,554.327,2,36103,0,25,SECONDARY PRIVATE RESERVOIR.; (Q) = OUT OF QC LIMITS, ,98.7,.,.,.,99,"14,17",30-Jul-86,0.059,0.153,0.251,3,3.66,.,.,.,9.18,9.12,0.18,.,.,5,.,6.5,7.6,.,5,0,2.4,.,57,0.0451,2.374,1.413,4.877,0.042,III,SEEPAGE,NI/NO,1.182,30.224,VERSAR,1D3-044,41-16'30'N,41.275, ,MIDDLE FARMS POND,11.8,12,0.301,0.3876995,-71.9778,71-58'40'W,PROVIDENCE,7.5' MYSTIC,1.946,160.078,0,12.21,531.135,0,0,0.0087,0.14,1.2,32.981,6.54,6.59,6.54,5.85,5.79,6.71,.,.,.,5.53,0.953,NONE, ,20.6,REG/, ,.,.,20,0.508,.,D,1.5,N,1.4,1.3,0.497,E,9.975,207.68,2.18,825.7277,"G,P,W,3Z",NY,1D3,25.5,25.5,25.1,23,20.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:35,22,.,.,.,19,1.7,3.47,3.4,NW,D,41,41, ,MODERATE,19.426,19.858,1.11,21.563
D,21.3,18.2,10.3,20.5,8.1,7.9,27.1,1.1134,11.7712,103.8,1038,22,22,22,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.511,25.499,115.58,.,250,1.635,46.123,1,23029,0.001,10,"(X) LAKE ISOTHERMAL, NO DATA TAKEN; (Y) BTM-1.5 M SAMPLE WAS NOT COLLECTED DUE TO CONFLICTING CRITERIA AND GENERAL CONFUSION, SHOULD HAVE BEEN COLLECTED.", ,14.8,.,.,.,22,"15,16",8-Aug-86,0.298,0.075,0.261,21,2.24,.,.,.,8.48,8.48,8.44,.,.,.,.,5.8,6.1,.,4.3,0,78,.,0,0.0369,1.942,0.977,6.64,0.055,DDD,SEEPAGE,NI/NO,0.27,6.904,VERSAR,1E1-009,44-54'30'N,44.9083, ,PEEP LAKE,13.1,13,0.334,0.2596604,-67.8917,67-53'30'W,EASTPORT,15' TUG MTN,0.207,17.028,0,1.493,64.946,0.004,0.222,0.017,0.274,1.14,20.5657,5.73,5.75,6.17,6.01,5.98,7.35,.,.,.,5.72,1.321,NONE, ,6.1,REG/, ,.,.,25,0.635,.,E,.,Y,5.8,.,0.145,E,2.345,48.823,2.44,114.3761,"G,P,W,3Z",ME,1.00E+01,22.5,22.2,22.1,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15:05,22,.,.,.,21.9,0.2,3.59,3.6,SW,DR,47,47, ,LIGHT,8.07,7.985,1.5386,12.416
W,41.7,24,0,3.4,319.1,29.7,25.5,1.1615,54.0592,334.73,1038,42,46,46,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.291,264.021,388.79,.,250,0.264,7.447,3,23021,0.508,40, , ,36.8,51,42,47,53,"18,20",11-Aug-86,3.99,3.224,3.838,.,4.42,4.22,7.76,6.1,8.13,7.05,3.59,3.1,1,.,3.1,5.1,5.2,2.6,3.6,0,411.5,.,147,0.3034,15.971,0.062,279.264,0.027,CCC,DRAINAGE,I/O,0.389,9.947,VERSAR,1E1-010,46-00'30'N,46.0083, ,SIX PONDS,10.3,10,0.234,0.1298123,-68.925,68-55'30'W,PRESQUE ISLE,15' TRAVELER MTN,0.584,48.04,10,1.493,64.946,0.032,1.774,0.045,0.726,0.85,43.492,6.79,6.58,6.95,7.21,7.15,8,6.35,6.72,6.45,6.29,1.006,RAIN,CURRENT,8.3,REG/,MODERATE,0.225,.,20,0.508,.,E,3.7,N,3.6,3.5,3.249,E,1.48,30.814,1.58,386.953,"G,P,W,3Z",ME,1.00E+01,21.4,20.2,18.1,16.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7:15,18,16.7,21.3,17.6,16,0.8,20.87,21.5,NE, ,215,215, ,MODERATE,8.07,7.985,6.2059,50.082
W,64.3,20.9,8.5,3.4,376.8,12.4,22.6,1.0294,12.6,428.55,1038,42,46,46,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.045,301.645,441.15,.,250,0.311,8.773,3,23021,0.519,35, , ,42.4,51,42,47,53,"18,20",11-Aug-86,5.825,3.846,5.236,.,3.57,4.22,7.76,6.1,8.13,7.05,3.59,3.1,1,.,3.1,5.1,5.2,2.6,3.6,2,411.5,.,172,0.3776,19.877,0.079,367.767,0.027,CCC,DRAINAGE,I/O,0.473,12.095,VERSAR,1E1-010,46-00'30'N,46.0083, ,SIX PONDS,10.3,10,0.234,0.1298123,-68.925,68-55'30'W,PRESQUE ISLE,15' TRAVELER MTN,0.656,53.963,31,1.67,72.645,0.013,0.721,0.0546,0.881,0.85,35.0264,6.79,6.58,6.66,7.1,7.07,8.25,6.35,6.72,6.45,6.29,1.006,RAIN,CURRENT,9.4,REG/,MODERATE,0.225,.,20,0.508,.,E,3.7,N,3.6,3.5,3.418,H,1.476,30.73,1.58,440.3477,"A,P,W",ME,1.00E+01,21.4,20.2,18.1,16.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7:15,18,16.7,21.3,17.6,16,0.8,20.87,21.5,NE, ,215,215, ,MODERATE,8.07,7.985,6.2059,50.082
H,94.2,52.1,25,42.7,31.5,27.1,149,1.9736,86.5071,88.86,1038,8,9,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.861,92.864,175.36,.,80,0.538,15.177,2,23021,0.001,100, , ,18.6,.,.,.,.,"22,23",7-Aug-86,1.354,0.144,1.186,49,11.92,.,.,.,8.05,4.88,.,.,.,.,.,2.8,.,.,.,0,149.4,.,75,0.0319,1.679,1.622,20.695,0.027,MMM,DRAINAGE,I/O,0.186,4.756,VERSAR,1E1-011,45-15'30'N,45.2583, ,FOURTH DAVIS POND,9.4,.,0.131,.,-69.3944,69-23'40'W,MILLINOCKET,15' SEBEC LAKE,0.404,33.233,8,0.898,39.063,0.069,3.825,0.026,0.419,0.86,106.5754,5.5,5.22,5.79,5.79,5.8,6.51,.,.,.,.,0.983,NONE, ,14.7,REG/, ,0.057,.,20,0.508,.,E,1.1,N,1,0.9,1.097,E,2.444,50.884,1.52,169.916,"G,P,W,3Z",ME,1.00E+01,22.7,20.5,18.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11:46,22,.,.,.,.,0.8,49.04,.,SE, ,461,., ,LIGHT,8.07,7.985,2.7605,22.278
H,37.1,30.9,14.9,23.7,103.4,16,52.1,1.4094,74.9265,183.02,1038,17,17,17,16,13,12,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.121,155.738,257.95,200,200,0.467,13.16,3,23021,0.056,48,(X) TRIPLICATE CUBITAINER ALSO COLLECTED; (Y) DONE IN HOTEL ROOM; SAI: COOLER TEMP ENTERED ON FORM AS '5.5(E)/5.5(H)/5.0(B)', ,26.4,12,12,12,12,"22,23",8-Aug-86,1.564,0.81,1.377,94,8.03,1.66,6.43,2.71,7.85,7.3,1.05,6,4.1,.,6,8,.,5.4,6.5,0,319.1,.,20,0.0204,1.071,0.166,82.675,0.027,MMM,DRAINAGE,I/O,0.228,5.83,VERSAR,1E1-025,45-48'45'N,45.8125, ,BEAN PONDS (MIDDLE),15.2,.,0.451,.,-69.1917,69-11'30'W,MILLINOCKET,15' HARRINGTON LAKE,0.723,59.433,0,0.825,35.866,0.017,0.915,0.0077,0.124,0.86,77.897,6.28,6.15,6.51,6.78,6.74,7.43,5.58,5.86,5.6,5.59,0.996,RAIN,PREV,8.3,REG/,LIGHT,0.173,.,25,0.635,.,E,3.2,N,3.1,3,2.12,E,4.128,85.935,1.55,256.8665,"G,P,W,3Z",ME,1.00E+01,21.6,21.1,20.3,17.6,13.1,9.6,7.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13:01,20,8.3,14.6,9.3,7.9,0.4,27.96,.,E, ,425,., ,LIGHT,8.07,7.985,6.2059,50.082
H,96.5,43.2,17.7,41.8,95.6,25.6,64.3,1.076,16.8434,221.56,1038,17,17,17,16,13,12,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.858,142.589,238.4,200,200,0.589,16.602,3,23021,0.027,40,(X) TRIPLICATE CUBITAINER ALSO COLLECTED; (Y) DONE IN HOTEL ROOM; SAI: COOLER TEMP ENTERED ON FORM AS '5.5(E)/5.5(H)/5.0(B)', ,25.7,12,12,12,12,"22,23",8-Aug-86,4.056,0.856,3.056,94,5.93,1.66,6.43,2.71,7.85,7.3,1.05,6,4.1,.,6,8,.,5.4,6.5,2,319.1,.,63,0.0306,1.608,0.495,118.202,0.027,MMM,DRAINAGE,I/O,0.27,6.891,VERSAR,1E1-025,45-48'45'N,45.8125, ,BEAN PONDS (MIDDLE),15.2,.,0.451,.,-69.1917,69-11'30'W,MILLINOCKET,15' HARRINGTON LAKE,0.67,55.073,20,0.747,32.495,0.016,0.859,0.0948,1.528,0.86,55.9362,6.28,6.15,5.93,6.31,6.28,7.31,5.58,5.86,5.6,5.59,0.996,RAIN,PREV,10.2,REG/,LIGHT,0.173,.,25,0.635,.,E,3.2,N,3.1,3,3.122,H,4.015,83.592,1.55,237.0479,"A,P,W",ME,1.00E+01,21.6,21.1,20.3,17.6,13.1,9.6,7.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13:01,20,8.3,14.6,9.3,7.9,0.5,27.96,.,E, ,425,., ,LIGHT,8.07,7.985,6.2059,50.082
H,26.9,5.4,0.3,6.2,42.6,5.1,16,1.1232,16.5805,134.57,1038,9,8,8,8,8,8,8,7,7,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.31,65.369,151.15,.,250,0.675,19.042,2,23021,0.012,20,SAI: COOLER TEMP ENTERED ON FORM AS '5.5(E)/6.0(H)', ,19.4,7,8,8,8,"22,23",7-Aug-86,0.66,0.419,0.657,55,1.55,7.74,7.93,7.93,9.11,8.85,5.74,8,7,.,8,10.5,11.6,7,9,0,208.2,.,0,0.022,1.158,0.302,32.131,0.027,MMM,DRAINAGE,I/O,0.227,5.804,VERSAR,1E1-040,45-22'00'N,45.3667, ,LT.GREENWOOD POND (WEST),31.1,31,1.544,1.502637,-69.4083,69-24'30'W,MILLINOCKET,15' SEBEC LAKE,0.506,41.624,0,0.848,36.888,0.021,1.164,0.0122,0.197,0.86,14.8371,6.31,6.37,6.45,6.52,6.48,7.36,5.61,5.69,5.69,5.47,0.992,RAIN,CURRENT,4.1,REG/,LIGHT,1.315,.,20,0.508,.,E,5.2,N,5.1,4.9,2.021,E,3.94,82.031,1.54,149.6849,"G,P,W,3Z",ME,1.00E+01,21.7,21.3,21.2,21,20.7,20.4,19.7,18.7,16.9,14.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:19,21,17.8,19.1,19.1,16,0.3,8.42,8.4, , ,262,262,RAILROAD TRACK,NO WIND,8.07,7.985,2.7605,22.278
H,52.8,14.5,12.5,3.7,44.2,2,22,0.8751,-20.8453,166.83,1038,9,8,8,8,8,8,8,7,7,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.295,64.62,145.99,.,250,0.699,19.719,2,23021,0.008,10,SAI: COOLER TEMP ENTERED ON FORM AS '5.5(E)/6.0(H)', ,18.7,7,8,8,8,"22,23",7-Aug-86,1.375,0.466,1.124,55,1.71,7.74,7.93,7.93,9.11,8.85,5.74,8,7,.,8,10.5,11.6,7,9,2,208.2,.,2,0.022,1.158,0.55,41.081,0.027,MMM,DRAINAGE,I/O,0.247,6.316,VERSAR,1E1-040,45-22'00'N,45.3667, ,LT.GREENWOOD POND (WEST),31.1,31,1.544,1.502637,-69.4083,69-24'30'W,MILLINOCKET,15' SEBEC LAKE,0.52,42.775,8,0.7,30.45,0.023,1.275,0.0087,0.14,0.86,16.0725,6.31,6.37,6.23,6.26,6.25,7.26,5.61,5.69,5.69,5.47,0.992,RAIN,CURRENT,5.2,REG/,LIGHT,1.315,.,20,0.508,.,E,5.2,N,5.1,4.9,2.004,H,5.03,104.725,1.54,144.1615,"A,P,W",ME,1.00E+01,21.7,21.3,21.2,21,20.7,20.4,19.7,18.7,16.9,14.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12:19,21,17.8,19.1,19.1,16,0.6,8.42,8.4, , ,262,262,RAILROAD TRACK,NO WIND,8.07,7.985,2.7605,22.278
H,40.9,2.5,0.9,3.9,72.7,1.6,27,1.1346,21.6947,161.17,1038,12,12,12,12,12,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.731,86.377,182.87,.,190,1.21,34.134,2,23029,0.03,20,SAI: COOLER TEMP ENTERED ON FORM AS '11.1(SYRINGES)/9.4(H CUBI)/11.8(E CUBI)', ,21.4,.,.,.,12,"23,24",5-Aug-86,0.95,0.564,0.84,29,3.59,.,.,.,8.96,8.52,8.21,.,.,4.5,.,6,.,.,4.5,2,116.4,.,5,0.074,3.895,0.182,49.133,0.04,MMM,DRAINAGE,I/O,0.358,9.154,VERSAR,1E1-050,45-17'00'N,45.2833, ,LOWER OXBROOK LAKE,140.9,.,4.38,.,-67.8417,67-50'30'W,FREDERICTON,15' SCRAGGLY LAKE,0.399,32.822,0,1.249,54.332,0,0,0.0171,0.276,0.89,34.7638,6.22,6.17,6.39,6.74,6.71,6.79,.,.,.,5.95,1.037,NONE, ,6.6,REG/, ,0.553,.,20,0.508,.,E,4.4,N,4.3,4.1,1.573,BTM,3.54,73.703,1.7,182.6842,"A,P,W",ME,1.00E+01,21.1,20.8,20.6,20.5,20.2,20.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:47,20,.,.,.,20.2,0.4,12.06,.,NW,R,1699,., ,LIGHT,8.07,7.985,2.7605,22.278
H,31.2,7.2,5.4,2.3,51.7,1.8,25,1.1717,25.5677,148.93,1038,12,12,12,12,12,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.707,85.179,174.5,.,190,1.192,33.626,2,23029,0.014,15,SAI: COOLER TEMP ENTERED ON FORM AS '11.1(SYRINGES)/9.4(H CUBI)/11.8(E CUBI)', ,21.7,.,.,.,12,"23,24",5-Aug-86,0.777,0.638,0.747,29,3.73,.,.,.,8.96,8.52,8.21,.,.,4.5,.,6,.,.,4.5,0,116.4,.,4,0.0723,3.806,0.302,36.533,0.04,MMM,DRAINAGE,I/O,0.358,9.154,VERSAR,1E1-050,45-17'00'N,45.2833, ,LOWER OXBROOK LAKE,140.9,.,4.38,.,-67.8417,67-50'30'W,FREDERICTON,15' SCRAGGLY LAKE,0.395,32.493,0,1.089,47.372,0,0,0.0104,0.168,0.89,35.7048,6.22,6.17,6.6,6.52,6.46,6.74,.,.,.,5.95,1.037,NONE, ,6.6,REG/, ,0.553,.,20,0.508,.,E,4.4,N,4.3,4.1,1.545,E,3.592,74.785,1.7,174.1976,"G,P,W,3Z",ME,1.00E+01,21.1,20.8,20.6,20.5,20.2,20.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9:47,20,.,.,.,20.2,0.4,12.06,.,NW,R,1699,., ,LIGHT,8.07,7.985,2.7605,22.278
H,28,11.4,10.6,3.1,48.9,0.8,24,1.1599,24.8976,155.76,1038,12,12,12,12,12,11,12,12,12,11,11,10,10,9,9,.,.,.,.,.,.,.,.,.,.,1.675,83.583,180.65,.,250,1.14,32.159,2,23009,0.013,10,RAN SHORT OF JARS FOR ZOOPLANKTON. 3 HAULS WERE RINSED INTO A 2 L AUDIT BOTTLE THEN FIXED 2 HOURS LATER.; (X) SAME MEASUREMENTS AS FOR BTM-1.5 M; SAI: COOLER TEMP ENTERED ON FORM AS '9.4(SYRINGES)/1,.8(H CUBI)/11.1(E CUBI)',21.2,9,10,9,9,"23,24",5-Aug-86,0.619,0.502,0.607,37,2.31,8.06,8.48,8.19,9.42,9.24,7.59,17.3,12,.,17.3,20,26.8,16,18.5,0,158.2,.,3,0.0787,4.143,0.263,31.355,0.034,MMM,DRAINAGE,I/O,0.358,9.154,VERSAR,1E1-054,45-09'00'N,45.15, ,DUCK LAKE,474.5,474,57.024,49.42853,-68.1,68-06'00'W,MILLINOCKET,15' NICATOUS LAKE,0.321,26.405,0,1.408,61.248,0,0,0.0204,0.329,0.78,22.1889,6.53,6.42,6.53,6.58,6.52,6.75,5.43,5.55,5.43,5.38,0.906,NONE, ,1.5,REG/, ,10.042,.,20,0.508,.,E,7.5,N,7.4,7.3,2.197,E,4.215,87.756,1.39,180.39,"G,P,W,3Z",ME,1.00E+01,20.7,20.6,20.5,20.5,20.5,20.4,20.4,20.4,20.2,20,17.1,14,12.1,11.4,10.7,.,.,.,.,.,.,.,.,.,.,15:10,26,11.4,14.2,11.3,10.7,0.1,3.35,3.4,W,R,1588,1588, ,LIGHT,8.07,7.985,2.7605,22.278
H,56.4,9.9,9.6,9.2,42.4,0.3,26,1.0132,2.3064,174.52,1038,12,12,12,12,12,11,12,12,12,11,11,10,10,9,9,.,.,.,.,.,.,.,.,.,.,1.71,85.329,176.83,.,250,1.168,32.949,2,23009,0.007,10,RAN SHORT OF JARS FOR ZOOPLANKTON. 3 HAULS WERE RINSED INTO A 2 L AUDIT BOTTLE THEN FIXED 2 HOURS LATER.; (X) SAME MEASUREMENTS AS FOR BTM-1.5 M; SAI: COOLER TEMP ENTERED ON FORM AS '9.4(SYRINGES)/1,.8(H CUBI)/11.1(E CUBI)',21.9,9,10,9,9,"23,24",5-Aug-86,1.834,0.533,1.394,37,2.11,8.06,8.48,8.19,9.42,9.24,7.59,17.3,12,.,17.3,20,26.8,16,18.5,2,158.2,.,3,0.0777,4.09,0.708,43.858,0.034,MMM,DRAINAGE,I/O,0.378,9.665,VERSAR,1E1-054,45-09'00'N,45.15, ,DUCK LAKE,474.5,474,57.024,49.42853,-68.1,68-06'00'W,MILLINOCKET,15' NICATOUS LAKE,0.323,26.57,4,1.249,54.332,0.004,0.222,0.1141,1.84,0.78,19.644,6.53,6.42,6.02,6.15,6.15,6.79,5.43,5.55,5.43,5.38,0.906,NONE, ,3.8,REG/, ,10.042,.,20,0.508,.,E,7.5,N,7.4,7.3,2.416,H,4.408,91.775,1.39,175.8959,"A,P,W",ME,1.00E+01,20.7,20.6,20.5,20.5,20.5,20.4,20.4,20.4,20.2,20,17.1,14,12.1,11.4,10.7,.,.,.,.,.,.,.,.,.,.,15:10,26,11.4,14.2,11.3,10.7,0.1,3.35,3.4,W,R,1588,1588, ,LIGHT,8.07,7.985,2.7605,22.278
D,32.1,27,15,12.4,65.1,12,29.7,1.1569,47.7777,304.55,1038,47,46,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.007,100.149,352.33,.,250,6.82,192.392,2,23029,0.025,40,(X) LAKE ISOTHERMAL; (Y) BTM-1.5 M SAMPLE WAS NOT COLLECTED - DUE TO CONFLICTING CRITERIA AND CONFUSION. SHOULD HAVE BEEN TAKEN, ,39.7,.,.,.,48,"15,16",8-Aug-86,0.797,0.537,0.89,19,5.55,.,.,.,8.93,8.77,8.51,.,.,.,.,4.3,4,.,2.8,0,64,.,22,0.0418,2.2,0.219,49.107,0.056,DDD,DRAINAGE,I/O,0.246,6.29,VERSAR,1E1-061,44-56'15'N,44.9375, ,LITTLE SEAVEY LAKE,42.2,42,0.822,0.9131299,-67.6333,67-38'00'W,EASTPORT,15' WESLEY,0.502,41.295,0,4.683,203.711,0.012,0.665,0.0149,0.24,1.17,53.5376,6.58,6.56,6.52,6.66,6.64,7.11,.,.,.,6.32,1.344,NONE, ,9.4,REG/, ,0.215,.,25,0.635,.,E,2.8,N,2.6,2.3,2.438,E,2.91,60.586,2.51,351.4445,"G,P,W,3Z",ME,1.00E+01,21.6,21.5,20.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11:05,21,.,.,.,20.5,0.5,15.28,15.4,S,MR,645,645, ,MODERATE,8.07,7.985,2.7605,22.278
